ujahr,umonat,weekday,uwochentag,long,lat,time_of_day,ustunde,light_condition,ulichtverh,street_condition,ustrzustand,uart,utyp1,ist_rad,ist_pkw,ist_fuss,ist_krad,ist_gkfz,ist_sonstige,ukategorie,accident_outcome
2019,7,Wed,4,52.51391,13.43969,afternoon,17,daylight,0,dry,0,0,2,0,1,0,1,0,0,3,slightly_injured
2019,7,Wed,4,52.46565,13.48697,afternoon,16,daylight,0,dry,0,6,2,0,0,1,0,1,0,3,slightly_injured
2019,7,Wed,4,52.54764,13.39404,afternoon,16,daylight,0,dry,0,6,7,1,0,1,0,0,0,3,slightly_injured
2019,7,Wed,4,52.44212,13.33135,afternoon,16,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.46575,13.39011,afternoon,16,daylight,0,dry,0,2,7,0,0,0,1,0,1,3,slightly_injured
2019,7,Wed,4,52.53468,13.29328,night,5,daylight,0,dry,0,0,6,0,0,0,1,0,0,3,slightly_injured
2019,7,Wed,4,52.49346,13.18028,evening,23,dark,2,dry,0,0,1,1,0,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.54019,13.40252,evening,20,daylight,0,dry,0,0,3,1,0,0,0,0,1,3,slightly_injured
2019,7,Wed,4,52.535,13.40605,evening,19,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.55503,13.30721,evening,19,daylight,0,dry,0,2,4,0,1,1,0,0,0,3,slightly_injured
2019,7,Wed,4,52.50224,13.47029,evening,18,daylight,0,dry,0,2,3,0,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.50658,13.45872,evening,18,daylight,0,dry,0,0,6,1,0,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.5281,13.40273,evening,18,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.5373,13.21834,evening,18,daylight,0,dry,0,2,6,0,1,0,1,0,0,2,seriously_injured
2019,7,Wed,4,52.49463,13.39524,evening,18,daylight,0,dry,0,5,2,0,1,0,1,0,0,3,slightly_injured
2019,7,Wed,4,52.48422,13.3909,evening,18,daylight,0,dry,0,6,2,1,0,1,0,0,0,3,slightly_injured
2019,7,Wed,4,52.53081,13.40214,evening,18,daylight,0,dry,0,0,1,1,0,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.53859,13.60328,afternoon,17,daylight,0,dry,0,6,7,0,1,1,0,0,0,3,slightly_injured
2019,7,Wed,4,52.55838,13.35128,afternoon,12,daylight,0,dry,0,2,2,0,1,0,0,0,1,3,slightly_injured
2019,7,Wed,4,52.4681,13.51579,afternoon,12,daylight,0,dry,0,0,6,0,1,0,1,0,0,3,slightly_injured
2019,7,Wed,4,52.49374,13.36602,afternoon,12,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.47904,13.48149,morning,11,daylight,0,dry,0,6,7,0,1,1,0,0,0,2,seriously_injured
2019,7,Wed,4,52.52921,13.43392,morning,10,daylight,0,dry,0,6,4,0,1,1,0,0,0,2,seriously_injured
2019,7,Wed,4,52.50256,13.34066,morning,9,daylight,0,dry,0,5,2,0,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.49933,13.353,morning,8,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.51126,13.40475,morning,8,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.52676,13.48175,morning,8,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.51847,13.4859,morning,7,daylight,0,dry,0,5,3,0,1,0,1,0,0,3,slightly_injured
2019,7,Wed,4,52.52835,13.2287,morning,7,daylight,0,dry,0,6,4,0,1,1,0,0,0,3,slightly_injured
2019,7,Wed,4,52.63649,13.50296,afternoon,16,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.47498,13.54177,afternoon,16,daylight,0,dry,0,0,7,1,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.50002,13.30702,afternoon,15,daylight,0,dry,0,5,2,0,1,0,1,0,0,2,seriously_injured
2019,7,Wed,4,52.5624,13.25485,afternoon,15,daylight,0,dry,0,3,5,1,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.49316,13.33179,afternoon,14,daylight,0,dry,0,6,4,1,0,1,0,0,0,2,seriously_injured
2019,7,Wed,4,52.55481,13.39719,afternoon,14,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.54938,13.44815,afternoon,13,daylight,0,dry,0,6,2,0,1,1,0,0,0,3,slightly_injured
2019,7,Wed,4,52.51687,13.34077,afternoon,13,daylight,0,dry,0,0,3,0,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.53724,13.36034,afternoon,13,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2019,7,Wed,4,52.5486,13.5069,afternoon,12,daylight,0,dry,0,3,6,0,1,0,0,1,0,3,slightly_injured
2019,7,Wed,4,52.52658,13.4487,afternoon,13,daylight,0,dry,0,3,6,0,1,0,1,0,0,2,seriously_injured
2019,7,Wed,4,52.53749,13.56011,night,5,daylight,0,dry,0,6,4,0,0,1,0,0,1,3,slightly_injured
2019,7,Wed,4,52.51888,13.42868,evening,20,daylight,0,dry,0,5,2,0,1,0,1,0,0,3,slightly_injured
2019,7,Tue,3,52.40793,13.60949,evening,19,daylight,0,dry,0,6,4,1,0,1,0,0,0,3,slightly_injured
2019,7,Tue,3,52.53883,13.39201,evening,21,dark,2,dry,0,5,3,0,1,0,1,0,0,3,slightly_injured
2019,7,Tue,3,52.54011,13.37144,evening,20,daylight,0,dry,0,0,7,0,1,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.48765,13.36335,evening,19,daylight,0,dry,0,2,7,1,0,0,0,0,1,3,slightly_injured
2019,7,Tue,3,52.46461,13.52547,evening,19,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.49097,13.41615,evening,19,dusk,1,dry,0,5,7,0,1,0,1,0,0,2,seriously_injured
2019,7,Tue,3,52.52773,13.4029,evening,19,daylight,0,dry,0,1,5,1,1,0,0,0,0,2,seriously_injured
2019,7,Tue,3,52.52954,13.39946,evening,18,daylight,0,dry,0,2,6,0,1,0,1,0,0,3,slightly_injured
2019,7,Tue,3,52.52009,13.16259,evening,18,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.42061,13.49134,evening,18,daylight,0,dry,0,0,3,0,1,0,1,0,0,3,slightly_injured
2019,7,Tue,3,52.50437,13.44198,afternoon,17,daylight,0,dry,0,6,4,0,1,1,0,0,0,3,slightly_injured
2019,7,Tue,3,52.50104,13.4446,afternoon,17,daylight,0,dry,0,2,6,1,0,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.501,13.45331,afternoon,16,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.46689,13.51308,afternoon,16,daylight,0,dry,0,5,7,0,1,0,0,0,1,3,slightly_injured
2019,7,Tue,3,52.63574,13.49463,morning,11,daylight,0,dry,0,0,1,1,0,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.53317,13.40434,afternoon,16,daylight,0,dry,0,0,1,1,0,0,0,0,0,2,seriously_injured
2019,7,Tue,3,52.53001,13.40101,afternoon,16,daylight,0,dry,0,0,1,1,0,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.5147,13.38919,afternoon,15,daylight,0,dry,0,5,2,0,1,0,1,0,0,3,slightly_injured
2019,7,Tue,3,52.48653,13.424,afternoon,15,daylight,0,dry,0,0,1,1,0,0,0,0,0,2,seriously_injured
2019,7,Tue,3,52.51403,13.43972,afternoon,14,daylight,0,dry,0,0,7,1,1,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.54691,13.34485,afternoon,13,daylight,0,dry,0,2,6,0,0,0,1,0,1,3,slightly_injured
2019,7,Tue,3,52.44006,13.34297,afternoon,13,daylight,0,dry,0,5,7,0,1,0,1,0,0,3,slightly_injured
2019,7,Tue,3,52.4312,13.58374,afternoon,13,daylight,0,dry,0,5,3,1,1,0,0,0,0,2,seriously_injured
2019,7,Tue,3,52.47992,13.42121,afternoon,12,daylight,0,dry,0,5,7,0,1,0,1,0,0,3,slightly_injured
2019,7,Tue,3,52.50042,13.31187,afternoon,12,daylight,0,dry,0,3,2,0,1,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.52299,13.3821,afternoon,12,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.48858,13.30792,morning,11,daylight,0,dry,0,2,2,0,1,0,1,0,0,3,slightly_injured
2019,7,Tue,3,52.50203,13.42487,morning,11,daylight,0,dry,0,6,4,0,1,1,0,0,0,3,slightly_injured
2019,7,Tue,3,52.50004,13.30815,morning,11,daylight,0,dry,0,2,6,0,1,0,1,0,0,3,slightly_injured
2019,7,Tue,3,52.58292,13.41375,morning,11,daylight,0,dry,0,5,3,0,1,0,1,0,0,3,slightly_injured
2019,7,Tue,3,52.53599,13.20485,afternoon,17,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.52859,13.12271,morning,10,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.48371,13.40032,morning,10,daylight,0,dry,0,2,2,0,1,0,1,0,0,3,slightly_injured
2019,7,Tue,3,52.49733,13.44112,morning,10,daylight,0,dry,0,0,1,1,0,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.54957,13.35723,morning,9,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.49911,13.48078,morning,9,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.52651,13.29741,morning,9,daylight,0,dry,0,2,2,0,1,0,1,0,0,3,slightly_injured
2019,7,Tue,3,52.53787,13.44823,morning,9,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.4555,13.62528,morning,7,daylight,0,dry,0,5,7,1,0,0,0,0,1,3,slightly_injured
2019,7,Tue,3,52.58683,13.37427,morning,6,daylight,0,dry,0,5,3,0,1,0,0,0,1,3,slightly_injured
2019,7,Tue,3,52.56075,13.5226,morning,6,daylight,0,dry,0,5,3,0,1,0,1,0,0,3,slightly_injured
2019,7,Tue,3,52.52717,13.38718,morning,6,daylight,0,dry,0,5,2,0,1,0,1,0,0,3,slightly_injured
2019,7,Tue,3,52.49036,13.31411,night,3,dark,2,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.52047,13.40022,evening,18,daylight,0,dry,0,0,1,0,0,0,0,0,1,3,slightly_injured
2019,7,Tue,3,52.5335,13.15438,afternoon,13,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2019,7,Tue,3,52.52806,13.38618,evening,19,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.55017,13.41945,morning,7,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.54789,13.30242,morning,6,daylight,0,dry,0,2,2,0,1,0,0,1,0,3,slightly_injured
2019,7,Mon,2,52.41421,13.39954,night,1,dark,2,dry,0,0,1,0,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.52402,13.40974,afternoon,15,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.58323,13.4286,afternoon,15,daylight,0,dry,0,2,7,0,0,0,1,1,0,3,slightly_injured
2019,7,Mon,2,52.4947,13.32609,afternoon,17,daylight,0,dry,1,5,2,1,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.49618,13.29982,afternoon,17,daylight,0,dry,1,0,7,1,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.53621,13.39114,afternoon,13,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.53542,13.3902,afternoon,13,daylight,0,dry,0,3,6,1,0,0,0,0,1,3,slightly_injured
2019,7,Mon,2,52.55412,13.37236,afternoon,16,daylight,0,dry,0,2,7,0,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.50997,13.38421,afternoon,15,daylight,0,dry,0,5,2,1,1,0,0,0,0,2,seriously_injured
2019,7,Mon,2,52.54862,13.39309,afternoon,15,daylight,0,dry,0,1,1,0,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.52474,13.19734,afternoon,16,daylight,0,dry,0,2,6,0,1,0,0,0,1,3,slightly_injured
2019,7,Mon,2,52.50649,13.27934,afternoon,14,daylight,0,dry,0,3,6,0,1,0,0,0,0,2,seriously_injured
2019,7,Mon,2,52.5213,13.28594,afternoon,17,daylight,0,dry,1,0,1,0,0,0,1,0,0,2,seriously_injured
2019,7,Mon,2,52.55558,13.2036,evening,21,dusk,1,dry,1,9,1,0,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.48176,13.42924,evening,20,dusk,1,dry,0,2,7,0,1,0,1,0,0,3,slightly_injured
2019,7,Mon,2,52.56244,13.33097,evening,19,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.55104,13.35349,evening,19,daylight,0,dry,0,1,5,1,1,0,0,0,1,3,slightly_injured
2019,7,Mon,2,52.5026,13.40636,afternoon,13,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.50005,13.30717,afternoon,13,daylight,0,dry,0,5,2,0,1,0,1,0,0,3,slightly_injured
2019,7,Mon,2,52.52397,13.33192,afternoon,12,daylight,0,dry,0,5,3,1,0,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.45243,13.57869,afternoon,12,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.51347,13.51906,morning,11,daylight,0,dry,0,0,7,0,0,0,0,1,0,3,slightly_injured
2019,7,Mon,2,52.4269,13.36719,morning,11,daylight,0,dry,0,5,3,0,1,0,0,0,1,3,slightly_injured
2019,7,Mon,2,52.4707,13.51199,morning,11,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.49842,13.39596,morning,9,daylight,0,dry,0,2,6,1,0,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.47969,13.52482,morning,9,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.5721,13.40833,morning,8,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.52858,13.38041,morning,6,daylight,0,dry,0,6,4,1,0,1,0,0,0,3,slightly_injured
2019,7,Mon,2,52.55565,13.20768,morning,10,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.51041,13.2705,morning,10,daylight,0,dry,0,6,4,0,1,1,0,0,0,2,seriously_injured
2019,7,Mon,2,52.58735,13.40197,evening,20,dusk,1,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2019,7,Mon,2,52.55654,13.18859,morning,11,daylight,0,dry,0,6,2,0,1,1,0,0,0,3,slightly_injured
2019,7,Sun,1,52.41909,13.54892,afternoon,14,daylight,0,dry,0,6,4,0,1,1,0,0,0,3,slightly_injured
2019,7,Sun,1,52.54773,13.34718,evening,19,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2019,7,Sun,1,52.55402,13.42814,evening,22,dark,2,dry,0,1,7,0,0,0,1,0,1,3,slightly_injured
2019,7,Sun,1,52.48916,13.30114,evening,19,daylight,0,dry,0,1,5,0,1,0,1,0,0,3,slightly_injured
2019,7,Sun,1,52.54271,13.41205,evening,19,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,7,Sun,1,52.43377,13.27691,evening,19,daylight,0,dry,0,1,5,0,1,0,0,0,0,3,slightly_injured
2019,7,Sun,1,52.48606,13.43015,evening,18,daylight,0,dry,0,0,2,0,1,0,0,0,1,3,slightly_injured
2019,7,Sun,1,52.47994,13.47511,evening,18,daylight,0,dry,0,5,2,0,1,0,0,0,1,3,slightly_injured
2019,7,Sun,1,52.37047,13.68421,afternoon,17,daylight,0,dry,0,5,3,0,1,0,1,0,0,2,seriously_injured
2019,7,Sun,1,52.53455,13.50533,afternoon,16,daylight,0,dry,0,3,6,0,1,0,1,0,0,3,slightly_injured
2019,7,Sun,1,52.56601,13.50161,afternoon,16,daylight,0,dry,0,6,4,0,1,1,0,0,0,2,seriously_injured
2019,7,Sun,1,52.57734,13.5144,afternoon,16,daylight,0,dry,0,4,6,0,1,0,1,0,0,3,slightly_injured
2019,7,Sun,1,52.51198,13.43083,afternoon,15,daylight,0,dry,0,5,3,0,1,0,1,0,0,3,slightly_injured
2019,7,Sun,1,52.54751,13.18459,afternoon,15,daylight,0,dry,1,5,2,0,1,0,0,0,0,3,slightly_injured
2019,7,Sun,1,52.50055,13.21147,afternoon,14,daylight,0,dry,0,2,6,1,1,0,0,0,0,3,slightly_injured
2019,7,Sun,1,52.4477,13.5709,afternoon,14,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2019,7,Sun,1,52.50123,13.31645,afternoon,14,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2019,7,Sun,1,52.53089,13.34134,afternoon,15,daylight,0,dry,0,8,1,0,1,0,0,0,1,3,slightly_injured
2019,7,Sun,1,52.60857,13.34115,morning,10,daylight,0,dry,1,5,3,0,1,0,0,0,0,3,slightly_injured
2019,7,Sun,1,52.49046,13.4375,night,2,dark,2,dry,1,1,5,1,1,0,0,0,0,2,seriously_injured
2019,7,Sun,1,52.54993,13.38732,evening,22,dark,2,dry,0,0,7,0,0,0,0,0,1,2,seriously_injured
2019,7,Sat,7,52.54923,13.43467,evening,20,dusk,1,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2019,7,Sat,7,52.54936,13.38638,evening,18,daylight,0,dry,0,6,4,0,1,1,0,0,0,3,slightly_injured
2019,7,Sat,7,52.61421,13.24339,evening,22,dark,2,dry,1,6,7,1,0,1,0,0,0,3,slightly_injured
2019,7,Sat,7,52.49424,13.36116,evening,20,daylight,0,dry,0,5,2,0,1,0,0,0,1,3,slightly_injured
2019,7,Sat,7,52.56411,13.32756,evening,20,daylight,0,dry,0,2,2,0,1,0,0,0,0,3,slightly_injured
2019,7,Sat,7,52.48658,13.42894,evening,18,daylight,0,dry,0,5,2,0,1,0,1,0,0,2,seriously_injured
2019,7,Sat,7,52.57996,13.52253,afternoon,17,daylight,0,dry,0,9,1,0,1,0,0,0,0,3,slightly_injured
2019,7,Sat,7,52.53188,13.35112,afternoon,17,daylight,0,dry,0,5,7,0,1,0,1,0,0,3,slightly_injured
2019,7,Sat,7,52.49773,13.34596,afternoon,16,daylight,0,dry,0,1,5,1,1,0,0,0,0,2,seriously_injured
2019,7,Sat,7,52.5391,13.28675,afternoon,16,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,7,Sat,7,52.55569,13.43954,afternoon,16,daylight,0,dry,0,8,1,0,0,0,0,0,1,3,slightly_injured
2019,7,Sat,7,52.48827,13.30232,afternoon,15,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2019,7,Sat,7,52.50279,13.2787,afternoon,14,daylight,0,dry,0,2,6,0,1,0,1,0,0,3,slightly_injured
2019,7,Sat,7,52.48643,13.32236,afternoon,13,daylight,0,dry,0,5,2,0,1,0,0,0,0,2,seriously_injured
2019,7,Sat,7,52.53419,13.49936,afternoon,12,daylight,0,dry,0,2,6,0,1,0,0,0,0,2,seriously_injured
2019,7,Sat,7,52.42299,13.31327,afternoon,12,daylight,0,dry,0,3,6,0,1,0,1,0,0,3,slightly_injured
2019,7,Sat,7,52.43482,13.37829,morning,11,daylight,0,dry,0,5,2,0,1,0,0,0,0,3,slightly_injured
2019,7,Sat,7,52.40822,13.35083,morning,11,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,7,Sat,7,52.54635,13.59215,morning,10,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,7,Sat,7,52.60427,13.4321,morning,10,daylight,0,dry,0,6,3,0,1,1,0,0,0,2,seriously_injured
2019,7,Sat,7,52.53726,13.21843,morning,9,daylight,0,dry,0,0,6,0,0,0,0,0,1,3,slightly_injured
2019,7,Sat,7,52.48586,13.45829,morning,9,daylight,0,dry,0,6,2,0,1,1,0,0,0,2,seriously_injured
2019,7,Sat,7,52.57566,13.32931,morning,8,daylight,0,dry,0,5,3,0,1,0,1,0,0,3,slightly_injured
2019,7,Sat,7,52.4623,13.44411,evening,18,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2019,7,Sat,7,52.55361,13.43473,evening,22,dark,2,dry,1,5,2,1,0,0,0,0,1,3,slightly_injured
2019,7,Fri,6,52.54951,13.20054,afternoon,14,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2019,7,Fri,6,52.45838,13.33233,afternoon,16,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2019,7,Fri,6,52.52877,13.12863,evening,19,daylight,0,dry,0,5,3,0,1,0,0,0,0,2,seriously_injured
2019,7,Fri,6,52.51077,13.37692,evening,18,daylight,0,dry,0,5,3,0,1,0,1,0,0,3,slightly_injured
2019,7,Fri,6,52.55221,13.42703,afternoon,16,daylight,0,dry,1,5,3,0,1,0,1,0,0,2,seriously_injured
2019,7,Fri,6,52.59967,13.30134,afternoon,15,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2019,7,Fri,6,52.54217,13.50906,afternoon,14,daylight,0,dry,0,4,6,0,1,0,0,1,0,3,slightly_injured
2019,7,Fri,6,52.51321,13.44804,afternoon,13,daylight,0,dry,0,2,7,0,0,0,1,1,0,3,slightly_injured
2019,7,Fri,6,52.53243,13.14159,afternoon,12,daylight,0,dry,0,5,2,0,1,0,0,0,0,3,slightly_injured
2019,7,Fri,6,52.59439,13.33008,morning,11,daylight,0,dry,0,0,5,1,1,0,0,0,1,3,slightly_injured
2019,7,Fri,6,52.52397,13.41182,morning,10,daylight,0,dry,0,2,6,0,0,0,1,0,1,3,slightly_injured
2019,7,Fri,6,52.43621,13.34563,morning,10,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2019,7,Fri,6,52.51558,13.38906,morning,8,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,7,Fri,6,52.55123,13.16551,evening,22,dark,2,dry,0,2,2,0,1,0,1,0,0,3,slightly_injured
2019,7,Fri,6,52.46031,13.42968,evening,20,dark,2,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2019,7,Fri,6,52.49821,13.46767,afternoon,16,daylight,0,dry,1,0,1,0,0,0,1,0,0,3,slightly_injured
2019,7,Fri,6,52.50002,13.37071,afternoon,12,daylight,0,dry,0,6,2,0,0,1,0,0,1,2,seriously_injured
2019,7,Fri,6,52.51283,13.28127,morning,10,daylight,0,dry,0,5,3,0,1,0,0,0,0,2,seriously_injured
2019,7,Fri,6,52.53348,13.48464,afternoon,16,daylight,0,dry,1,0,1,0,0,0,1,0,0,3,slightly_injured
2019,7,Fri,6,52.5288,13.40202,afternoon,17,daylight,0,dry,1,0,1,1,0,0,0,0,0,3,slightly_injured
2019,8,Tue,3,52.53407,13.55943,afternoon,15,daylight,0,dry,1,0,2,1,1,0,0,0,0,3,slightly_injured
2019,8,Tue,3,52.56055,13.42201,afternoon,17,daylight,0,dry,0,5,5,0,0,0,0,0,1,1,killed
2019,8,Mon,2,52.44269,13.42931,afternoon,13,daylight,0,dry,0,3,6,1,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.51136,13.37289,evening,22,dark,2,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.50874,13.27296,afternoon,17,daylight,0,dry,0,0,1,0,0,0,1,0,0,3,slightly_injured
2019,8,Mon,2,52.5196,13.32672,afternoon,16,daylight,0,dry,0,2,2,0,1,0,0,0,1,3,slightly_injured
2019,8,Mon,2,52.52888,13.39896,afternoon,16,daylight,0,dry,0,3,6,1,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.51298,13.28696,afternoon,16,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.46079,13.50192,morning,9,daylight,0,dry,0,5,2,1,0,0,0,0,1,3,slightly_injured
2019,8,Mon,2,52.48774,13.33346,afternoon,17,daylight,0,dry,0,3,6,1,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.46969,13.55323,afternoon,16,daylight,0,dry,0,0,2,1,0,0,0,0,1,3,slightly_injured
2019,8,Mon,2,52.52896,13.45741,afternoon,16,daylight,0,dry,0,6,2,0,0,1,0,1,0,3,slightly_injured
2019,8,Mon,2,52.43832,13.5495,afternoon,16,daylight,0,dry,0,0,3,1,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.48558,13.43151,afternoon,15,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.48573,13.36226,afternoon,15,daylight,0,dry,0,1,5,1,1,0,0,0,0,2,seriously_injured
2019,8,Mon,2,52.53174,13.32187,afternoon,15,daylight,0,dry,0,0,2,1,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.45725,13.35567,afternoon,13,daylight,0,dry,1,0,1,0,0,0,1,0,0,3,slightly_injured
2019,8,Mon,2,52.50774,13.39124,morning,11,daylight,0,dry,0,5,3,1,0,0,0,0,1,3,slightly_injured
2019,8,Mon,2,52.48504,13.37531,morning,11,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.52101,13.32177,morning,11,daylight,0,dry,0,6,7,1,0,1,0,0,0,3,slightly_injured
2019,8,Mon,2,52.4301,13.47745,morning,11,daylight,0,dry,0,5,7,0,1,0,1,0,0,3,slightly_injured
2019,8,Mon,2,52.45114,13.338,morning,11,daylight,0,dry,0,5,3,0,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.51838,13.40097,morning,8,daylight,0,dry,0,5,3,1,1,0,0,0,0,2,seriously_injured
2019,8,Mon,2,52.38667,13.40624,morning,8,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.5153,13.42575,morning,8,daylight,0,dry,0,2,6,0,1,0,0,0,1,3,slightly_injured
2019,8,Mon,2,52.47978,13.4255,morning,8,daylight,0,dry,0,5,2,1,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.51305,13.26596,morning,7,daylight,0,dry,0,2,6,0,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.58233,13.41176,morning,7,daylight,0,dry,0,2,7,0,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.58431,13.42877,morning,10,daylight,0,dry,0,0,3,1,0,0,0,0,1,3,slightly_injured
2019,8,Mon,2,52.54913,13.45441,morning,7,daylight,0,dry,0,5,2,0,1,0,1,0,0,3,slightly_injured
2019,8,Mon,2,52.44954,13.51107,morning,6,daylight,0,dry,0,5,3,1,1,0,0,0,0,3,slightly_injured
2019,8,Mon,2,52.49634,13.42779,night,2,dark,2,dry,0,5,3,0,1,0,0,0,1,3,slightly_injured
2019,8,Mon,2,52.5478,13.3825,morning,6,daylight,0,dry,0,1,5,1,1,0,0,0,0,3,slightly_injured
